dates,OBJs,ODs_1,ODs_2,depTimes,expPerf ,staticPerf ,grdyPerf ,godPerf,distances,CR_staPath,CR_expPath,CR_godPath,CR_grdyPath,averObjValue_staPath,averObjValue_expPath,averObjValue_godPath,averObjValue_grdyPath,VAR_staPath,VAR_expPath,VAR_godPath,VAR_grdyPath,staVAR_staPath,staVAR_expPath,staVAR_godPath,staVAR_grdyPath,mutC_staPath,mutC_expPath,mutC_godPath,mutC_grdyPath,averTT_staPath_1,averTT_staPath_2,averTT_staPath_3,averTT_expPath_1,averTT_expPath_2,averTT_expPath_3,averTT_godPath_1,averTT_godPath_2,averTT_godPath_3,averTT_grdyPath_1,averTT_grdyPath_2,averTT_grdyPath_3,strTT_staPath_1,strTT_staPath_2,strTT_staPath_3,strTT_expPath_1,strTT_expPath_2,strTT_expPath_3,strTT_godPath_1,strTT_godPath_2,strTT_godPath_3,strTT_grdyPath_1,strTT_grdyPath_2,strTT_grdyPath_3,VAR_staPath_1,VAR_staPath_2,VAR_staPath_3,VAR_expPath_1,VAR_expPath_2,VAR_expPath_3,VAR_godPath_1,VAR_godPath_2,VAR_godPath_3,VAR_grdyPath_1,VAR_grdyPath_2,VAR_grdyPath_3,staVAR_staPath_1,staVAR_staPath_2,staVAR_staPath_3,staVAR_expPath_1,staVAR_expPath_2,staVAR_expPath_3,staVAR_godPath_1,staVAR_godPath_2,staVAR_godPath_3,staVAR_grdyPath_1,staVAR_grdyPath_2,staVAR_grdyPath_3,mutC_staPath_1,mutC_staPath_2,mutC_staPath_3,mutC_expPath_1,mutC_expPath_2,mutC_expPath_3,mutC_godPath_1,mutC_godPath_2,mutC_godPath_3,mutC_grdyPath_1,mutC_grdyPath_2,mutC_grdyPath_3,stVAR_staPath_1,stVAR_staPath_2,stVAR_staPath_3,stVAR_expPath_1,stVAR_expPath_2,stVAR_expPath_3,stVAR_godPath_1,stVAR_godPath_2,stVAR_godPath_3,stVAR_grdyPath_1,stVAR_grdyPath_2,stVAR_grdyPath_3,ststaVAR_staPath_1,ststaVAR_staPath_2,ststaVAR_staPath_3,ststaVAR_expPath_1,ststaVAR_expPath_2,ststaVAR_expPath_3,ststaVAR_godPath_1,ststaVAR_godPath_2,ststaVAR_godPath_3,ststaVAR_grdyPath_1,ststaVAR_grdyPath_2,ststaVAR_grdyPath_3,stmutC_staPath_1,stmutC_staPath_2,stmutC_staPath_3,stmutC_expPath_1,stmutC_expPath_2,stmutC_expPath_3,stmutC_godPath_1,stmutC_godPath_2,stmutC_godPath_3,stmutC_grdyPath_1,stmutC_grdyPath_2,stmutC_grdyPath_3,YesterdayGrdyPerf,YesterdayGodPerf,YesterdayStaPerf,YesterdayExpPerf,Outputs14,Outputs7,Outputs3_1,Outputs3_2,Outputs3_3
4.19,1,1386,1821,16454,901.8731547,943.3410388,879.8789442,802.6743617,0.089257122,38,36,33,34,1002.583614,950.4424496,1003.926941,1014.325558,5587.26254,3792.142769,4661.304793,4373.570109,74.74799355,61.58037649,68.27374893,66.13297293,0.074555371,0.064791273,0.068006691,0.065198961,62.84222146,32.23440549,15.9337469,22.87215456,25.97763192,67.04895482,46.28457306,42.77561503,31.33184555,61.64792563,52.8367247,38.01237401,61.63682459,25.43522044,15.6347636,20.07621019,25.7317457,81.95195568,92.35585291,58.25309065,34.98774243,59.706149,40.86670326,31.14104434,583.33565,115.4992353,24.33188534,36.43876079,360.7815443,359.8431283,562.3722746,179.1400084,159.4796475,470.4950266,360.2183372,172.352622,24.15234254,10.74705705,4.93273609,6.036452666,18.9942503,18.96953158,23.71438961,13.3843195,12.62852515,21.69089732,18.97941878,13.12831375,0.384333048,0.333403297,0.309577912,0.263921471,0.731177128,0.282920616,0.512360556,0.312896015,0.403057175,0.351851212,0.359208844,0.345369478,584.7886316,161.7281526,24.42127635,44.25606572,360.8420043,581.9425632,2684.935102,418.6922601,172.8452295,474.2655231,503.4997507,219.5677935,24.18240335,12.7172384,4.94178878,6.652523259,18.99584176,24.12348572,51.8163594,20.46197107,13.14706163,21.77763814,22.43880012,14.81782013,0.392336943,0.499985382,0.316076975,0.331363499,0.738225925,0.294361318,0.561051171,0.351259836,0.37576193,0.36474699,0.549072921,0.475829262,999.0742085,955.1666346,997.7877019,986.7389293,13,6,-1,0,-1
4.19,1,529,1199,14062,905.3202297,650.0776434,650.0776434,650.0776434,0.053294208,14,11,11,10,691.1184686,588.3004494,746.1905311,742.3298228,5121.227202,6831.149568,26424.37734,3614.33773,71.5627501,82.65076871,162.5557669,60.11936236,0.103546285,0.140490745,0.217847534,0.0809874,179.2274469,68.32278125,65.45008245,76.31686187,60.21354991,36.15007112,76.31686187,60.21354991,36.15007112,185.7436513,74.9068952,42.833832,137.097066,35.72231677,56.92229141,42.72718985,49.03689383,22.63427834,42.72718985,49.03689383,22.63427834,147.3530346,103.2309196,29.78588392,2855.578865,1006.132303,389.235807,3321.800046,1038.65756,715.6158628,3321.800046,1038.65756,715.6158628,1359.0448,365.0245211,98.64794225,53.43761658,31.71958863,19.72905996,57.63505917,32.22821062,26.75099742,57.63505917,32.22821062,26.75099742,36.8652248,19.10561491,9.932167047,0.298155319,0.464260793,0.301436747,0.755207404,0.535231865,0.739998473,0.755207404,0.535231865,0.739998473,0.198473673,0.255058161,0.231876687,4630.547865,2068.922587,461.959027,4450.066113,1163.575201,898.2925174,4450.066113,1163.575201,898.2925174,2832.884252,1167.274877,268.8968914,68.04812904,45.48541071,21.49323212,66.70881585,34.11121811,29.97152845,66.70881585,34.11121811,29.97152845,53.22484619,34.16540468,16.39807584,0.496350003,1.273305172,0.377589018,1.561273187,0.695623549,1.32416541,1.561273187,0.695623549,1.32416541,0.361206312,0.330960964,0.550531785,667.675168,585.1196374,655.2646993,585.1196374,2,2,1,1,-1
4.19,1,716,990,13779,787.7756549,864.1667059,925.8121559,767.1835477,0.080271992,22,18,18,17,981.8403649,775.4954363,780.1343615,844.5085185,3770.183203,14925.44798,14803.76276,5205.803833,61.40181759,122.1697507,121.6707145,72.15125663,0.062537475,0.157537678,0.15596123,0.085435795,94.16935026,88.44092866,148.8436402,82.09973709,54.38662544,53.81759072,72.05548135,63.22731526,37.14697884,146.6290831,80.68581576,44.95009926,39.44870732,80.27971949,120.9746499,118.2622738,25.59526086,97.13265407,57.16252793,56.14323416,33.43541354,355.4386123,79.83347482,32.15717551,3308.588584,1660.357545,964.9696766,3371.47209,1378.062741,723.5655481,3961.599893,81.88682845,75.6199107,16360.61452,724.4043141,428.8953916,57.52033192,40.74748514,31.06396106,58.06437884,37.12226746,26.89917374,62.94124159,9.049134127,8.695970946,127.9086178,26.91476015,20.70978975,0.610817976,0.460731086,0.208701971,0.707241958,0.682562434,0.499821218,0.873510806,0.143120645,0.234096317,0.872327748,0.333574866,0.460728454,6302.937347,1726.96288,1741.650297,4679.201152,2207.005416,2599.760261,4183.399955,132.0710334,89.39562768,59962.03398,725.1307992,592.5542896,79.39104072,41.5567429,41.73308397,68.40468662,46.97877623,50.98784425,64.67920806,11.49221621,9.454926106,244.8714642,26.92825281,24.34243804,2.012513112,0.517649329,0.344973794,0.578415114,1.83544823,0.524930002,1.131496636,0.204694588,0.28278179,0.688927583,0.337305283,0.756983089,612.8517441,601.6681106,975.4848213,700.2567548,14,7,-1,-1,0
4.19,1,547,1456,14027,625.3130979,683.2131172,670.3759418,623.8741982,0.063568411,11,11,11,11,704.8902198,706.7399533,732.3716047,699.9444705,4303.335085,2009.348353,7875.400868,3315.80548,65.5998101,44.82575546,88.74345535,57.58303118,0.093063868,0.063426095,0.121172714,0.082267999,97.85451063,64.96512836,38.46320777,83.70818533,43.77754496,31.51119408,83.70818533,43.77754496,31.51119408,97.85451063,64.96512836,38.46320777,90.60531409,61.74543916,37.00849983,132.8919567,65.42054308,20.31403038,132.8919567,65.42054308,20.31403038,90.60531409,61.74543916,37.00849983,6208.50768,1639.641232,357.9296099,3699.078349,621.7398636,379.6600238,3699.078349,621.7398636,379.6600238,6208.50768,1639.641232,357.9296099,78.79408404,40.49248365,18.91902772,60.82004891,24.93471202,19.48486653,60.82004891,24.93471202,19.48486653,78.79408404,40.49248365,18.91902772,0.805216679,0.623295677,0.491873372,0.726572302,0.569577669,0.618347451,0.726572302,0.569577669,0.618347451,0.805216679,0.623295677,0.491873372,6261.05853,1650.007631,360.0457851,6118.121716,1090.159231,505.0364987,6118.121716,1090.159231,505.0364987,6261.05853,1650.007631,360.0457851,79.12685088,40.62028595,18.97487247,78.21842312,33.01755944,22.47301712,78.21842312,33.01755944,22.47301712,79.12685088,40.62028595,18.97487247,0.873313576,0.657866986,0.512716607,0.588586586,0.504697116,1.106280571,0.588586586,0.504697116,1.106280571,0.873313576,0.657866986,0.512716607,670.8834002,641.7490203,670.8834002,641.7490203,14,7,-1,-1,0
4.19,1,914,1073,14355,604.748398,618.4761412,620.2775303,595.9457743,0.047176034,18,18,17,17,644.6484022,630.0842594,637.053175,641.7764502,3198.230906,9898.142964,1581.761291,8434.512236,56.5529036,99.48941132,39.7713627,91.83960059,0.087726741,0.157898582,0.062430209,0.143102167,65.06772743,60.01225264,41.98951317,33.67983929,36.61766856,26.56199633,46.35647754,33.53290723,27.06717014,46.35647754,33.53290723,27.06717014,45.17830669,59.01313344,36.59391498,23.35835989,49.09413447,24.5313909,52.96390061,41.9906773,26.75411518,52.96390061,41.9906773,26.75411518,1613.027071,395.3235855,293.9205252,147.9901838,99.49068287,30.42941838,238.1696677,124.2961645,59.8666003,238.1696677,124.2961645,59.8666003,40.16250828,19.88274592,17.14411051,12.16512161,9.974501635,5.516286648,15.4327466,11.14881897,7.737350987,15.4327466,11.14881897,7.737350987,0.617241601,0.331311441,0.408295053,0.361198921,0.272395869,0.207675906,0.332914566,0.332473975,0.285857404,0.332914566,0.332473975,0.285857404,2008.616129,396.3218247,323.0330051,254.5231208,255.1528845,34.55277677,281.8277074,195.830039,59.9646037,281.8277074,195.830039,59.9646037,44.81758727,19.90783325,17.97311896,15.95378077,15.9735057,5.878161002,16.7877249,13.99392865,7.743681534,16.7877249,13.99392865,7.743681534,0.99201565,0.337345809,0.491150481,0.683000897,0.32536485,0.239617926,0.316965418,0.333262751,0.289438895,0.316965418,0.333262751,0.289438895,590.3318988,590.3318988,657.4481026,611.118098,14,7,-1,-1,0
4.19,1,1425,1504,16979,401.9198212,413.4718401,397.0655927,383.6805156,0.03244847,14,13,13,15,444.9897578,418.1577709,416.5019119,456.9748817,1691.160839,984.6404632,1510.155392,845.808315,41.12372599,31.37898123,38.86071785,29.08278382,0.092414994,0.075041009,0.093302616,0.063641975,23.28736448,24.44993268,22.05486753,61.76534204,30.34958187,45.0160586,61.595584,45.0160586,32.80471837,54.41096526,40.95111115,65.92946995,19.62393552,27.47841197,20.97151585,76.32525693,30.01265061,51.13800005,47.88196113,51.13800005,33.61689951,47.37244874,32.39879886,74.37187329,88.86083697,23.25198525,12.62108063,454.9331303,70.98717493,76.28685494,200.0975825,76.28685494,52.96557962,274.4086648,246.0037483,176.4202474,9.426602621,4.822031237,3.552616027,21.3291615,8.425388711,8.734234651,14.14558527,8.734234651,7.277745504,16.56528493,15.68450663,13.28232839,0.404794739,0.197220634,0.161080815,0.345325725,0.27761136,0.194024864,0.229652588,0.194024864,0.221850571,0.304447548,0.383005642,0.20146269,102.2815487,32.42367205,13.79473149,666.9242521,71.10069761,113.765022,388.1610347,113.765022,53.62521784,323.9493796,319.1457937,247.6944216,10.11343407,5.694178786,3.714125939,25.82487661,8.43212296,10.66606872,19.70180283,10.66606872,7.322924132,17.99859382,17.86465207,15.73831063,0.515362174,0.207223721,0.177103361,0.33835296,0.280952291,0.208574225,0.41146608,0.208574225,0.217834608,0.379938008,0.551398592,0.211616434,456.0694893,353.1023179,358.6297209,385.0990591,13,6,-1,0,-1
4.19,1,1163,1499,11369,1313.291667,1446.112913,1351.923625,1191.505944,0.111145986,43,47,47,43,1510.7166,1391.70335,1369.378039,1476.230708,5460.198855,3496.022533,4804.803328,8663.996719,73.89315837,59.12717255,69.31668867,93.0805926,0.048912654,0.042485471,0.050619104,0.063052877,56.53311018,41.90843614,46.22671364,33.00459994,22.93019074,39.60802706,33.00459994,22.93019074,39.60802706,56.90608949,36.19234445,43.4204586,42.36775064,28.60848724,38.94023592,18.60679577,19.32824929,84.38711442,18.60679577,19.32824929,84.38711442,63.78384126,28.14180789,49.24891678,1188.208341,1079.898846,581.9539799,328.8582331,197.9295847,128.6521996,328.8582331,197.9295847,128.6521996,752.2692609,158.8484197,121.5996287,34.47039804,32.86181441,24.12372235,18.13444879,14.06874496,11.3424953,18.13444879,14.06874496,11.3424953,27.42752743,12.60350823,11.02722216,0.609738221,0.784133636,0.521856746,0.549452162,0.613546792,0.286368601,0.549452162,0.613546792,0.286368601,0.481978777,0.348236856,0.253963742,1388.865752,1256.787487,635.0467375,536.1549981,210.9035668,2133.818864,536.1549981,210.9035668,2133.818864,799.5727303,223.6595587,155.5705535,37.26748921,35.45119867,25.20013368,23.15502101,14.5225193,46.19327726,23.15502101,14.5225193,46.19327726,28.27671711,14.95525188,12.47279253,0.879619254,1.239184665,0.647148973,1.24443893,0.751362375,0.547397284,1.24443893,0.751362375,0.547397284,0.443321013,0.531424702,0.253260241,1305.55051,1243.632068,1421.722143,1243.632068,14,7,-1,-1,0
4.19,1,81,911,13539,1055.997233,1055.997233,1055.997233,1055.997233,0.11071979,22,22,23,23,1113.611886,1138.491256,1196.214951,1253.641931,10665.8088,3702.633925,14429.33143,11493.95679,103.2754027,60.84927218,120.1221521,107.2098726,0.092739135,0.05344729,0.100418534,0.085518735,116.102812,96.17791679,46.51788477,116.102812,96.17791679,46.51788477,32.4862882,27.67676033,17.97460033,57.90998912,48.00138462,43.78991006,93.04754476,75.92888992,36.02726938,93.04754476,75.92888992,36.02726938,29.8843436,47.38970194,13.5116928,50.89655137,44.22729847,38.85261907,1737.280324,1291.904608,334.831066,1737.280324,1291.904608,334.831066,47.71993633,36.76534381,30.60138362,215.9409666,82.34154446,77.89005596,41.68069486,35.94307455,18.29838971,41.68069486,35.94307455,18.29838971,6.907961807,6.06344323,5.531851736,14.69492996,9.074224179,8.825534316,0.358998151,0.373714422,0.393362463,0.358998151,0.373714422,0.393362463,0.212642385,0.219080671,0.307759373,0.253754666,0.189040884,0.201542645,2268.825673,1701.927697,444.8840774,2268.825673,1701.927697,444.8840774,54.49005206,425.3654106,50.51892729,265.1292757,96.5852707,102.2668983,47.63219156,41.2544264,21.0922753,47.63219156,41.2544264,21.0922753,7.38173774,20.62438873,7.107666796,16.28279078,9.827780558,10.11270974,0.511912396,0.543329771,0.585453066,0.511912396,0.543329771,0.585453066,0.247010202,0.435208239,0.526038218,0.319919333,0.222210736,0.260283862,1126.476268,1121.039795,1148.216164,1148.216164,1,1,1,1,1
4.19,1,11,341,14437,1076.829016,1091.32148,1155.383261,1029.781664,0.080325046,29,27,29,29,1134.915795,1087.723781,1136.62666,1187.346859,3204.922192,4177.007411,3524.962102,10809.8407,56.61203222,64.62977186,59.37139127,103.9703838,0.049882143,0.059417449,0.052234734,0.0875653,83.65657392,59.79261263,57.69776599,65.49166991,52.80275472,59.87008787,131.2370412,53.88918582,38.84931968,131.2370412,53.88918582,38.84931968,65.55920555,51.26869681,35.03538546,56.48492049,76.13934278,59.09710049,106.7732936,76.75954218,41.36862536,106.7732936,76.75954218,41.36862536,1978.955529,258.954836,200.0237982,2700.229831,203.6879312,143.6383969,2751.664016,878.6654976,314.3198913,2751.664016,878.6654976,314.3198913,44.48545301,16.0920737,14.14297699,51.96373573,14.27192808,11.98492373,52.45630578,29.64229238,17.7290691,52.45630578,29.64229238,17.7290691,0.531762788,0.269131469,0.245121743,0.793440384,0.270287567,0.200182164,0.399706556,0.550060127,0.456354687,0.399706556,0.550060127,0.456354687,2306.470271,331.6119768,713.6072897,2781.351366,748.2842735,144.2359064,3350.138967,1401.718698,320.6667924,3350.138967,1401.718698,320.6667924,48.0257251,18.21021628,26.71342901,52.7385188,27.3547852,12.00982541,57.88038499,37.43953388,17.90717154,57.88038499,37.43953388,17.90717154,0.732555019,0.355191714,0.762469962,0.933674304,0.359272673,0.203221906,0.542086725,0.487750875,0.432868421,0.542086725,0.487750875,0.432868421,1034.970926,1034.970926,1163.763561,1117.23358,14,7,-1,-1,0
4.19,1,1263,269,15947,862.318127,862.318127,862.318127,857.3824291,0.109940887,22,22,24,23,893.6478302,838.164725,939.092427,925.76725,22184.81604,11604.10686,7100.449901,5115.511004,148.9456815,107.7223601,84.26416736,71.52280059,0.166671564,0.128521706,0.089729365,0.077257864,48.80822527,54.32569748,41.27383493,48.80822527,54.32569748,41.27383493,38.77053483,23.65543245,26.57502979,43.86056207,27.35187013,34.74599925,30.22614338,70.03383231,30.02774811,30.22614338,70.03383231,30.02774811,34.01845168,22.04819425,25.75173719,33.55766002,17.51039748,28.60527082,1252.647886,990.8868492,749.4601791,1252.647886,990.8868492,749.4601791,153.3390031,80.40959238,41.1972604,284.7173083,144.1544536,87.06701266,35.39276601,31.47835525,27.37627037,35.39276601,31.47835525,27.37627037,12.38301268,8.967139587,6.418509204,16.87356833,12.00643384,9.330970617,0.725139376,0.579437664,0.663283904,0.725139376,0.579437664,0.663283904,0.319392362,0.379073163,0.241524064,0.38470935,0.438962081,0.268548058,1597.941653,1237.632349,875.9346478,1597.941653,1237.632349,875.9346478,175.9212974,82.99280698,41.87507112,390.867099,241.0090375,124.7755583,39.97426238,35.17999927,29.59619313,39.97426238,35.17999927,29.59619313,13.26353261,9.110038802,6.471095048,19.7703591,15.52446577,11.17029804,1.322506212,0.502328633,0.985628127,1.322506212,0.502328633,0.985628127,0.389892307,0.413187524,0.251287709,0.589145938,0.886585573,0.390497895,895.3559481,854.9094002,962.4105026,962.4105026,8,1,0,0,0
4.19,1,1557,1829,11387,717.5900712,738.073816,701.8290531,701.8290531,0.058143222,28,21,23,25,775.7484983,668.8317833,707.1719742,758.1897165,3204.401412,5408.793667,2929.445214,1689.837211,56.60743248,73.54450127,54.12434955,41.1076296,0.072971372,0.109959639,0.076536333,0.054218131,61.37807954,55.51114827,59.70715526,64.33383416,63.25267213,39.6715341,39.01997785,19.38246095,26.01647085,29.44287237,42.77008315,19.91118705,47.12900982,60.7968634,35.68089485,66.97022903,48.79158245,31.49653279,38.7281811,15.22610964,22.6060161,62.7036928,53.08641398,16.12180959,531.7782152,482.120441,438.5665347,1426.526051,1162.088589,176.2480695,88.36096998,77.86058328,38.90173021,227.6873266,98.19199096,44.01005114,23.06031689,21.9572412,20.9419802,37.7693798,34.08942049,13.27584534,9.400051595,8.823864419,6.237125156,15.08931167,9.9091872,6.634007171,0.375709326,0.395546514,0.3507449,0.587084235,0.538940401,0.334644113,0.24090356,0.455249952,0.239737557,0.512494551,0.231685011,0.333179893,734.8142029,510.0592254,1015.827724,1433.476629,1371.211704,243.0787159,88.44611532,95.13583943,50.53293185,1333.969502,204.6186727,58.36943266,27.10745659,22.58449082,31.8720524,37.86128139,37.02987583,15.59098188,9.404579487,9.753760271,7.108651901,36.52354723,14.30449834,7.639989048,0.575175602,0.371474605,0.893252609,0.565344959,0.758939841,0.495006291,0.242835558,0.64059438,0.314458411,0.582478409,0.269456858,0.473891532,656.4613391,610.2814918,806.0996413,716.9006047,6,6,0,1,0
4.19,1,129,846,12487,1424.951345,1552.807467,1443.193474,1400.134898,0.131681381,48,44,43,49,1618.373211,1457.450635,1593.426602,1669.879116,10578.07051,3119.685161,6257.043005,7072.557426,102.8497472,55.85414184,79.10147283,84.09849836,0.063551316,0.038323179,0.04964237,0.050362028,210.1284382,72.69430376,61.39726287,54.80792657,66.15444772,40.59460593,59.37846355,42.00563994,55.63255091,56.95447379,44.22836036,34.43615366,167.9565549,50.60353171,31.652626,41.61217529,47.16989595,37.54333957,90.86727013,28.39883638,56.03356371,59.34030747,22.90107395,50.74217607,9254.008071,329.9904394,319.8410313,979.9589777,419.4840902,336.8340537,1026.108768,565.9481876,379.9939306,852.6362899,679.966773,187.5129365,96.19775502,18.16563898,17.88409996,31.30429647,20.48131075,18.35303936,32.03293255,23.78966556,19.49343301,29.19993647,26.07617251,13.69353631,0.45780455,0.249890817,0.291284971,0.57116367,0.309598394,0.452105371,0.539470553,0.566344558,0.350396174,0.512689075,0.589580358,0.397649994,11032.47581,817.9926493,1204.584454,1154.08683,779.8972964,346.1442802,2017.653707,751.0932906,380.1547419,858.3284922,1134.819918,453.3993035,105.0355931,28.60057079,34.70712396,33.97185349,27.92664134,18.60495311,44.91830036,27.40608127,19.49755733,29.29724377,33.6870883,21.29317504,0.625373586,0.565189223,1.096500618,0.816392156,0.592043734,0.495559354,0.494328709,0.965042402,0.347962115,0.493715739,1.470982905,0.419634645,1712.075286,1483.688329,1730.746057,1500.291067,14,7,-1,-1,0
4.19,1,826,1347,12331,1268.113512,1202.172899,1210.632872,1190.321069,0.118607463,32,34,34,35,1205.79954,1188.266264,1189.358557,1288.523976,1776.380866,5235.824258,3194.55928,3427.469301,42.14713354,72.3589957,56.52043242,58.54459241,0.034953682,0.060894597,0.047521777,0.045435392,36.08030626,52.4664307,40.87506828,50.70384203,27.16547507,41.24374726,44.1794599,30.05281944,41.24374726,104.5735283,73.10763594,55.82065612,26.75566662,27.75622173,43.6565881,53.95189891,22.74830484,45.13557578,43.27895287,31.41103905,45.13557578,110.6653427,80.44572786,43.45762148,449.2472073,208.0045289,202.4419798,434.5172583,90.34168302,178.4681565,47.31184184,18.37136848,178.4681565,3495.825982,839.8072575,483.5856701,21.19545251,14.42236211,14.2282107,20.84507756,9.504824197,13.35919745,6.878360404,4.28618344,13.35919745,59.12551041,28.97942818,21.99058139,0.587452123,0.274887426,0.3480902,0.41111436,0.349886176,0.323908431,0.155691365,0.142621675,0.323908431,0.565396534,0.396393999,0.393950608,536.1961116,818.598956,210.1788324,445.0671317,109.8530759,193.6144857,48.12275475,20.21612898,193.6144857,3532.936185,893.6548505,636.4302956,23.15590878,28.61116838,14.49754574,21.09661422,10.48108181,13.91454224,6.937056634,4.496234979,13.91454224,59.43850759,29.89406046,25.22757015,0.865458114,1.030801982,0.332081511,0.391026352,0.460741224,0.308283255,0.160287072,0.143141874,0.308283255,0.537101374,0.37160532,0.580509685,1253.142087,1114.812474,1179.363751,1129.127999,12,5,0,-1,-1
4.19,1,1192,671,14196,1047.173069,1095.242703,1234.619688,966.6028926,0.10139849,24,25,32,29,1073.348859,1068.144154,1070.384271,1086.081748,13655.15062,8910.829093,9915.284801,7108.168403,116.855255,94.39718795,99.5755231,84.30995435,0.108869781,0.088374952,0.093027827,0.077627632,73.0908557,65.75402725,140.2533726,58.8692968,73.77656127,60.01225264,100.8931239,59.32870757,49.43742018,61.68552914,40.14932081,65.95725477,56.93977271,36.97606337,109.970676,214.4228593,139.37813,62.02567567,85.41814958,49.95102914,37.33230293,76.97885198,61.54297683,62.63972607,1645.657022,1283.207791,1102.850193,878.444976,556.7843332,395.3235855,1155.154451,1150.236405,901.175762,702.1681164,447.9600666,294.5610824,40.56669843,35.82188983,33.20918838,29.63857244,23.59627795,19.88274592,33.98756318,33.91513534,30.01958964,26.49845498,21.16506713,17.1627819,0.555017424,0.544786249,0.236779963,0.503464013,0.319834342,0.331311441,0.336866992,0.571647972,0.607224032,0.429573278,0.527158784,0.260210677,1906.514504,2111.378997,2019.891903,25075.35577,4860.350151,399.3774578,1394.62928,1238.177258,1047.709626,936.0538399,905.6485846,305.5670791,43.66365198,45.94974425,44.94320752,158.3519996,69.71621154,19.98443038,37.34473564,35.18774301,32.36834296,30.59499698,30.09399582,17.48047708,0.766839239,1.24268892,0.408683561,0.738503349,0.500194769,0.322196093,0.437199071,0.704444806,0.867033117,0.397446782,0.488991553,0.279063754,1030.661175,945.6435516,1069.853418,1001.913651,14,7,-1,-1,0
4.19,1,1128,1237,13320,849.9336718,938.1086509,847.3539149,836.9851312,0.087766947,36,27,39,27,1013.280815,949.908878,1049.470897,969.2297474,8017.420707,2053.524562,6388.196377,5128.629072,89.54005085,45.31583125,79.92619331,71.61444737,0.088366472,0.047705451,0.076158561,0.073888,39.57941452,24.39886907,22.08327063,56.30539025,31.46696105,26.49837865,53.47867837,38.70770449,66.42353546,64.81568106,49.32637674,36.15538129,25.87619001,12.90151668,14.73481017,58.73624934,22.51996693,32.43964237,33.60138523,38.83097166,85.58401227,44.70988119,65.1240712,35.63862197,107.1977402,80.43397159,71.1858131,848.5786993,56.94921109,48.28297059,739.4604518,442.4350904,239.2277841,711.3244396,313.3569034,226.3226618,10.35363415,8.968498848,8.437168547,29.13037417,7.546470108,6.948594865,27.19302212,21.03414107,15.46699014,26.67066628,17.70188983,15.04402412,0.261591392,0.367578465,0.382061547,0.517363862,0.239822018,0.262227171,0.508483436,0.543409674,0.232854063,0.41148478,0.358872696,0.416093638,294.9761021,212.6230835,125.1856842,854.4877752,136.997915,83.58158523,1134.567234,442.4502852,606.3516556,1115.567628,562.9240538,226.589702,17.17486833,14.58160085,11.18864086,29.23162286,11.70461084,9.142296497,33.68333763,21.03450226,24.62420873,33.40011419,23.72602061,15.0528968,0.663732502,1.130223772,0.759333899,0.497676021,0.519743696,0.281824824,1.002438959,0.541693946,0.287719728,0.747040996,0.364320292,0.42237595,951.1291472,901.3791027,1099.843919,1089.945691,13,6,-1,0,-1
4.19,1,874,841,13706,928.8349751,1048.980795,966.3449434,880.1316271,0.076495102,29,33,30,39,972.693909,994.5462942,961.3239894,1123.437982,3854.73394,5287.561051,7967.559264,4990.168332,62.08650369,72.71561765,89.26118565,70.64112352,0.063829436,0.073114362,0.092852344,0.062879415,65.78075584,27.3758149,19.83317859,38.88085573,26.68108445,26.46217645,29.12317677,26.39309041,25.69845756,68.73067748,55.71257718,34.62755118,63.68585499,21.3140972,18.52023463,29.82509697,48.16637445,28.46075401,29.0313769,23.61270547,35.09164094,47.92656791,45.31494436,21.58940575,388.503606,74.91611204,38.8330408,273.8039541,172.2270437,72.08710139,240.1656644,60.44244032,41.32352194,1370.37163,1236.771226,666.1038868,19.71049482,8.655409409,6.231616227,16.54702252,13.12353015,8.490412322,15.49727926,7.774473636,6.428337417,37.0185309,35.16775833,25.80898849,0.299639227,0.316169927,0.314201589,0.425582776,0.491866445,0.320850869,0.532128737,0.294564733,0.250144873,0.538602735,0.631235533,0.745331033,392.8922155,111.6605335,40.55686266,355.8107209,633.8447299,76.08141363,240.1740916,68.17298077,129.555416,1803.182605,1344.881994,836.0971231,19.82150891,10.56695479,6.368427016,18.86294571,25.17627315,8.722466029,15.49755115,8.25669309,11.38224125,42.46389766,36.67263277,28.91534408,0.311238797,0.495773041,0.343863193,0.632452117,0.522693963,0.30647347,0.533820742,0.349671625,0.324357623,0.886019999,0.809283412,1.339330244,1032.105762,937.5623604,983.3319794,981.2215337,14,7,-1,-1,0
